Time,Settlement Period,Day of Week,Predicted_load
2020-02-24 19:00:00,39.0,0,46972.0
2020-02-24 19:30:00,40.0,0,45975.0
2020-02-24 20:00:00,41.0,0,44678.0
2020-02-24 20:30:00,42.0,0,43129.0
2020-02-24 21:00:00,43.0,0,41297.0
2020-02-24 21:30:00,44.0,0,39145.0
2020-02-24 22:00:00,45.0,0,36473.0
2020-02-24 22:30:00,46.0,0,34270.0
2020-02-24 23:00:00,47.0,0,30846.0
2020-02-24 23:30:00,48.0,0,29380.0
2020-02-25 00:00:00,1.0,1,28804.0
2020-02-25 00:30:00,2.0,1,29506.0
2020-02-25 01:00:00,3.0,1,28876.0
2020-02-25 01:30:00,4.0,1,28045.0
2020-02-25 02:00:00,5.0,1,27645.0
2020-02-25 02:30:00,6.0,1,27385.0
2020-02-25 03:00:00,7.0,1,26434.0
2020-02-25 03:30:00,8.0,1,25615.0
2020-02-25 04:00:00,9.0,1,24953.0
2020-02-25 04:30:00,10.0,1,25479.0
2020-02-25 05:00:00,11.0,1,27467.0
2020-02-25 05:30:00,12.0,1,29159.0
2020-02-25 06:00:00,13.0,1,34005.0
2020-02-25 06:30:00,14.0,1,36596.0
2020-02-25 07:00:00,15.0,1,39090.0
2020-02-25 07:30:00,16.0,1,40610.0
2020-02-25 08:00:00,17.0,1,42789.0
2020-02-25 08:30:00,18.0,1,43894.0
2020-02-25 09:00:00,19.0,1,44516.0
2020-02-25 09:30:00,20.0,1,44991.0
2020-02-25 10:00:00,21.0,1,44430.0
2020-02-25 10:30:00,22.0,1,44317.0
2020-02-25 11:00:00,23.0,1,44755.0
2020-02-25 11:30:00,24.0,1,44705.0
2020-02-25 12:00:00,25.0,1,44675.0
2020-02-25 12:30:00,26.0,1,44421.0
2020-02-25 13:00:00,27.0,1,44598.0
2020-02-25 13:30:00,28.0,1,44439.0
2020-02-25 14:00:00,29.0,1,44541.0
2020-02-25 14:30:00,30.0,1,44623.0
2020-02-25 15:00:00,31.0,1,45237.0
2020-02-25 15:30:00,32.0,1,45771.0
2020-02-25 16:00:00,33.0,1,45756.0
2020-02-25 16:30:00,34.0,1,46434.0
2020-02-25 17:00:00,35.0,1,47482.0
2020-02-25 17:30:00,36.0,1,48827.0
2020-02-25 18:00:00,37.0,1,48758.0
2020-02-25 18:30:00,38.0,1,48180.0
2020-02-25 19:00:00,39.0,1,47747.0
2020-02-25 19:30:00,40.0,1,46591.0
2020-02-25 20:00:00,41.0,1,45009.0
2020-02-25 20:30:00,42.0,1,43224.0
2020-02-25 21:00:00,43.0,1,41971.0
2020-02-25 21:30:00,44.0,1,39911.0
2020-02-25 22:00:00,45.0,1,36801.0
2020-02-25 22:30:00,46.0,1,34703.0
2020-02-25 23:00:00,47.0,1,31720.0
2020-02-25 23:30:00,48.0,1,29818.0
2020-02-26 00:00:00,1.0,2,28867.0
2020-02-26 00:30:00,2.0,2,29234.0
2020-02-26 01:00:00,3.0,2,28421.0
2020-02-26 01:30:00,4.0,2,27395.0
2020-02-26 02:00:00,5.0,2,26523.0
2020-02-26 02:30:00,6.0,2,26098.0
2020-02-26 03:00:00,7.0,2,25926.0
2020-02-26 03:30:00,8.0,2,25822.0
2020-02-26 04:00:00,9.0,2,26362.0
2020-02-26 04:30:00,10.0,2,26911.0
2020-02-26 05:00:00,11.0,2,28538.0
2020-02-26 05:30:00,12.0,2,30069.0
2020-02-26 06:00:00,13.0,2,34099.0
2020-02-26 06:30:00,14.0,2,36907.0
2020-02-26 07:00:00,15.0,2,39630.0
2020-02-26 07:30:00,16.0,2,41082.0
2020-02-26 08:00:00,17.0,2,43850.0
2020-02-26 08:30:00,18.0,2,45249.0
2020-02-26 09:00:00,19.0,2,46122.0
2020-02-26 09:30:00,20.0,2,46329.0
2020-02-26 10:00:00,21.0,2,46748.0
2020-02-26 10:30:00,22.0,2,46755.0
2020-02-26 11:00:00,23.0,2,47077.0
2020-02-26 11:30:00,24.0,2,47260.0
2020-02-26 12:00:00,25.0,2,47566.0
2020-02-26 12:30:00,26.0,2,47591.0
2020-02-26 13:00:00,27.0,2,47458.0
2020-02-26 13:30:00,28.0,2,47383.0
2020-02-26 14:00:00,29.0,2,47263.0
2020-02-26 14:30:00,30.0,2,47001.0
2020-02-26 15:00:00,31.0,2,46673.0
2020-02-26 15:30:00,32.0,2,46694.0
2020-02-26 16:00:00,33.0,2,46505.0
2020-02-26 16:30:00,34.0,2,47331.0
2020-02-26 17:00:00,35.0,2,48213.0
2020-02-26 17:30:00,36.0,2,49183.0
2020-02-26 18:00:00,37.0,2,48861.0
2020-02-26 18:30:00,38.0,2,48136.0
2020-02-26 19:00:00,39.0,2,47329.0
2020-02-26 19:30:00,40.0,2,45761.0
2020-02-26 20:00:00,41.0,2,44287.0
2020-02-26 20:30:00,42.0,2,42584.0
2020-02-26 21:00:00,43.0,2,40901.0
2020-02-26 21:30:00,44.0,2,38779.0
2020-02-26 22:00:00,45.0,2,35641.0
2020-02-26 22:30:00,46.0,2,33535.0
2020-02-26 23:00:00,47.0,2,30187.0
2020-02-26 23:30:00,48.0,2,28851.0
2020-02-27 00:00:00,1.0,3,28385.0
2020-02-27 00:30:00,2.0,3,28859.0
2020-02-27 01:00:00,3.0,3,27748.0
2020-02-27 01:30:00,4.0,3,27046.0
2020-02-27 02:00:00,5.0,3,25819.0
2020-02-27 02:30:00,6.0,3,25189.0
2020-02-27 03:00:00,7.0,3,24741.0
2020-02-27 03:30:00,8.0,3,24124.0
2020-02-27 04:00:00,9.0,3,23337.0
2020-02-27 04:30:00,10.0,3,23322.0
2020-02-27 05:00:00,11.0,3,25485.0
2020-02-27 05:30:00,12.0,3,27529.0
2020-02-27 06:00:00,13.0,3,27529.0
2020-02-27 06:30:00,14.0,3,34263.0
2020-02-27 07:00:00,15.0,3,37437.0
2020-02-27 07:30:00,16.0,3,38944.0
2020-02-27 08:00:00,17.0,3,41033.0
2020-02-27 08:30:00,18.0,3,42549.0
2020-02-27 09:00:00,19.0,3,44281.0
2020-02-27 09:30:00,20.0,3,44882.0
2020-02-27 10:00:00,21.0,3,45309.0
2020-02-27 10:30:00,22.0,3,45717.0
2020-02-27 11:00:00,23.0,3,46637.0
2020-02-27 11:30:00,24.0,3,46962.0
2020-02-27 12:00:00,25.0,3,47123.0
2020-02-27 12:30:00,26.0,3,47020.0
2020-02-27 13:00:00,27.0,3,47320.0
2020-02-27 13:30:00,28.0,3,46915.0
2020-02-27 14:00:00,29.0,3,46937.0
2020-02-27 14:30:00,30.0,3,46587.0
2020-02-27 15:00:00,31.0,3,45956.0
2020-02-27 15:30:00,32.0,3,45670.0
2020-02-27 16:00:00,33.0,3,45202.0
2020-02-27 16:30:00,34.0,3,45464.0
2020-02-27 17:00:00,35.0,3,46574.0
2020-02-27 17:30:00,36.0,3,47782.0
2020-02-27 18:00:00,37.0,3,48369.0
2020-02-27 18:30:00,38.0,3,48005.0
2020-02-27 19:00:00,39.0,3,47346.0
2020-02-27 19:30:00,40.0,3,46298.0
2020-02-27 20:00:00,41.0,3,45102.0
2020-02-27 20:30:00,42.0,3,43430.0
2020-02-27 21:00:00,43.0,3,41349.0
2020-02-27 21:30:00,44.0,3,39385.0
2020-02-27 22:00:00,45.0,3,36596.0
2020-02-27 22:30:00,46.0,3,34961.0
2020-02-27 23:00:00,47.0,3,31588.0
2020-02-27 23:30:00,48.0,3,30268.0
2020-02-28 00:00:00,1.0,4,29250.0
2020-02-28 00:30:00,2.0,4,29652.0
2020-02-28 01:00:00,3.0,4,28713.0
2020-02-28 01:30:00,4.0,4,27802.0
2020-02-28 02:00:00,5.0,4,26496.0
2020-02-28 02:30:00,6.0,4,26469.0
2020-02-28 03:00:00,7.0,4,26143.0
2020-02-28 03:30:00,8.0,4,25733.0
2020-02-28 04:00:00,9.0,4,24728.0
2020-02-28 04:30:00,10.0,4,24823.0
2020-02-28 05:00:00,11.0,4,26160.0
2020-02-28 05:30:00,12.0,4,27437.0
2020-02-28 06:30:00,14.0,4,31803.0
2020-02-28 07:00:00,15.0,4,34241.0
2020-02-28 07:30:00,16.0,4,37996.0
2020-02-28 08:00:00,17.0,4,39710.0
2020-02-28 08:30:00,18.0,4,42520.0
2020-02-28 09:00:00,19.0,4,43809.0
2020-02-28 09:30:00,20.0,4,44549.0
2020-02-28 10:00:00,21.0,4,44747.0
2020-02-28 10:30:00,22.0,4,45298.0
2020-02-28 11:00:00,23.0,4,45246.0
2020-02-28 11:30:00,24.0,4,45711.0
2020-02-28 12:00:00,25.0,4,46061.0
2020-02-28 12:30:00,26.0,4,46172.0
2020-02-28 13:00:00,27.0,4,46083.0
2020-02-28 13:30:00,28.0,4,45885.0
2020-02-28 14:00:00,29.0,4,45546.0
2020-02-28 14:30:00,30.0,4,45301.0
2020-02-28 15:00:00,31.0,4,44839.0
2020-02-28 15:30:00,32.0,4,44793.0
2020-02-28 16:00:00,33.0,4,44495.0
2020-02-28 16:30:00,34.0,4,44058.0
2020-02-28 17:00:00,35.0,4,44783.0
2020-02-28 17:30:00,36.0,4,45863.0
2020-02-28 18:00:00,37.0,4,47031.0
2020-02-28 18:30:00,38.0,4,47400.0
2020-02-28 19:00:00,39.0,4,46985.0
2020-02-28 19:30:00,40.0,4,46108.0
2020-02-28 20:00:00,41.0,4,44760.0
2020-02-28 20:30:00,42.0,4,42716.0
2020-02-28 21:00:00,43.0,4,41264.0
2020-02-28 21:30:00,44.0,4,39267.0
2020-02-28 22:00:00,45.0,4,37541.0
2020-02-28 22:30:00,46.0,4,34250.0
2020-02-28 23:00:00,47.0,4,32706.0
2020-02-28 23:30:00,48.0,4,29996.0
2020-02-29 00:00:00,1.0,5,29019.0
2020-02-29 00:30:00,2.0,5,28310.0
2020-02-29 01:00:00,3.0,5,28716.0
2020-02-29 01:30:00,4.0,5,27743.0
2020-02-29 02:00:00,5.0,5,26797.0
2020-02-29 02:30:00,6.0,5,25614.0
2020-02-29 03:00:00,7.0,5,24885.0
2020-02-29 03:30:00,8.0,5,23796.0
2020-02-29 04:00:00,9.0,5,22987.0
2020-02-29 04:30:00,10.0,5,22081.0
2020-02-29 05:00:00,11.0,5,22110.0
2020-02-29 05:30:00,12.0,5,22539.0
2020-02-29 06:00:00,13.0,5,22899.0
2020-02-29 06:30:00,14.0,5,25708.0
2020-02-29 07:00:00,15.0,5,26878.0
2020-02-29 07:30:00,16.0,5,29624.0
2020-02-29 08:00:00,17.0,5,30239.0
2020-02-29 08:30:00,18.0,5,34143.0
2020-02-29 09:00:00,19.0,5,35756.0
2020-02-29 09:30:00,20.0,5,37838.0
2020-02-29 10:00:00,21.0,5,38383.0
2020-02-29 10:30:00,22.0,5,39140.0
2020-02-29 11:00:00,23.0,5,39616.0
2020-02-29 11:30:00,24.0,5,39934.0
2020-02-29 12:00:00,25.0,5,40062.0
2020-02-29 12:30:00,26.0,5,39833.0
2020-02-29 13:00:00,27.0,5,39479.0
2020-02-29 13:30:00,28.0,5,39483.0
2020-02-29 14:00:00,29.0,5,38938.0
2020-02-29 14:30:00,30.0,5,38508.0
2020-02-29 15:00:00,31.0,5,38458.0
2020-02-29 15:30:00,32.0,5,38740.0
2020-02-29 16:00:00,33.0,5,39144.0
2020-02-29 16:30:00,34.0,5,39497.0
2020-02-29 17:00:00,35.0,5,40530.0
2020-02-29 17:30:00,36.0,5,41976.0
2020-02-29 18:00:00,37.0,5,43568.0
2020-02-29 18:30:00,38.0,5,43730.0
2020-02-29 19:00:00,39.0,5,43090.0
2020-02-29 19:30:00,40.0,5,42082.0
2020-02-29 20:00:00,41.0,5,40811.0
2020-02-29 20:30:00,42.0,5,39652.0
2020-02-29 21:00:00,43.0,5,38036.0
2020-02-29 21:30:00,44.0,5,36411.0
2020-02-29 22:00:00,45.0,5,35107.0
2020-02-29 22:30:00,46.0,5,33290.0
2020-02-29 23:00:00,47.0,5,32033.0
2020-02-29 23:30:00,48.0,5,29324.0
2020-03-01 00:00:00,1.0,6,28454.0
2020-03-01 00:30:00,2.0,6,28329.0
2020-03-01 01:00:00,3.0,6,27900.0
2020-03-01 01:30:00,4.0,6,27529.0
2020-03-01 02:00:00,5.0,6,26675.0
2020-03-01 02:30:00,6.0,6,26662.0
2020-03-01 03:00:00,7.0,6,26472.0
2020-03-01 03:30:00,8.0,6,26281.0
2020-03-01 04:00:00,9.0,6,25717.0
2020-03-01 04:30:00,10.0,6,25248.0
2020-03-01 05:00:00,11.0,6,25545.0
2020-03-01 05:30:00,12.0,6,26159.0
2020-03-01 06:00:00,13.0,6,26761.0
2020-03-01 06:30:00,14.0,6,28084.0
2020-03-01 07:00:00,15.0,6,28647.0
2020-03-01 07:30:00,16.0,6,29437.0
2020-03-01 08:00:00,17.0,6,30052.0
2020-03-01 08:30:00,18.0,6,31790.0
2020-03-01 09:00:00,19.0,6,33218.0
2020-03-01 09:30:00,20.0,6,35124.0
2020-03-01 10:00:00,21.0,6,36405.0
2020-03-01 10:30:00,22.0,6,38233.0
2020-03-01 11:00:00,23.0,6,38526.0
2020-03-01 11:30:00,24.0,6,39181.0
2020-03-01 12:00:00,25.0,6,39657.0
2020-03-01 12:30:00,26.0,6,39921.0
2020-03-01 13:00:00,27.0,6,39663.0
2020-03-01 13:30:00,28.0,6,39027.0
2020-03-01 14:00:00,29.0,6,38115.0
2020-03-01 14:30:00,30.0,6,37566.0
2020-03-01 15:00:00,31.0,6,37515.0
2020-03-01 15:30:00,32.0,6,37758.0
2020-03-01 16:00:00,33.0,6,37842.0
2020-03-01 16:30:00,34.0,6,38710.0
2020-03-01 17:00:00,35.0,6,39817.0
2020-03-01 17:30:00,36.0,6,41283.0
2020-03-01 18:00:00,37.0,6,42712.0
2020-03-01 18:30:00,38.0,6,43153.0
2020-03-01 19:00:00,39.0,6,42496.0
2020-03-01 19:30:00,40.0,6,41800.0
2020-03-01 20:00:00,41.0,6,40989.0
2020-03-01 20:30:00,42.0,6,40342.0
2020-03-01 21:00:00,43.0,6,39491.0
2020-03-01 21:30:00,44.0,6,38188.0
2020-03-01 22:00:00,45.0,6,36662.0
2020-03-01 22:30:00,46.0,6,35031.0
2020-03-01 23:00:00,47.0,6,33671.0
2020-03-01 23:30:00,48.0,6,31873.0
2020-03-02 00:00:00,1.0,0,30816.0
2020-03-02 00:30:00,2.0,0,30212.0
2020-03-02 01:00:00,3.0,0,30927.0
2020-03-02 01:30:00,4.0,0,30346.0
2020-03-02 02:00:00,5.0,0,30046.0
2020-03-02 02:30:00,6.0,0,29705.0
2020-03-02 03:00:00,7.0,0,29252.0
2020-03-02 03:30:00,8.0,0,28432.0
2020-03-02 04:00:00,9.0,0,27796.0
2020-03-02 04:30:00,10.0,0,27351.0
2020-03-02 05:00:00,11.0,0,26977.0
2020-03-02 05:30:00,12.0,0,26572.0
2020-03-02 06:00:00,13.0,0,28345.0
2020-03-02 06:30:00,14.0,0,32889.0
2020-03-02 07:00:00,15.0,0,36009.0
2020-03-02 07:30:00,16.0,0,39331.0
2020-03-02 08:00:00,17.0,0,40780.0
2020-03-02 08:30:00,18.0,0,43436.0
2020-03-02 09:00:00,19.0,0,44304.0
2020-03-02 09:30:00,20.0,0,45085.0
2020-03-02 10:00:00,21.0,0,45689.0
2020-03-02 10:30:00,22.0,0,46143.0
2020-03-02 11:00:00,23.0,0,46361.0
2020-03-02 11:30:00,24.0,0,46601.0
2020-03-02 12:00:00,25.0,0,46790.0
2020-03-02 12:30:00,26.0,0,46920.0
2020-03-02 13:00:00,27.0,0,46858.0
2020-03-02 13:30:00,28.0,0,46832.0
2020-03-02 14:00:00,29.0,0,45239.0
2020-03-02 14:30:00,30.0,0,44889.0
2020-03-02 15:00:00,31.0,0,44584.0
2020-03-02 15:30:00,32.0,0,44496.0
2020-03-02 16:00:00,33.0,0,45939.0
2020-03-02 16:30:00,34.0,0,46418.0
2020-03-02 17:00:00,35.0,0,46988.0
2020-03-02 17:30:00,36.0,0,47534.0
2020-03-02 18:00:00,37.0,0,48312.0
2020-03-02 18:30:00,38.0,0,48725.0
2020-03-02 19:00:00,39.0,0,48047.0
2020-03-02 19:30:00,40.0,0,46985.0
2020-03-02 20:00:00,41.0,0,45431.0
2020-03-02 20:30:00,42.0,0,44039.0
2020-03-02 21:00:00,43.0,0,42200.0
2020-03-02 21:30:00,44.0,0,40206.0
2020-03-02 22:00:00,45.0,0,38233.0
2020-03-02 22:30:00,46.0,0,35933.0
2020-03-02 23:00:00,47.0,0,33787.0
2020-03-02 23:30:00,48.0,0,31572.0
2020-03-03 00:00:00,1.0,1,30369.0
2020-03-03 00:30:00,2.0,1,30042.0
2020-03-03 01:00:00,3.0,1,30424.0
2020-03-03 01:30:00,4.0,1,30126.0
2020-03-03 02:00:00,5.0,1,29543.0
2020-03-03 02:30:00,6.0,1,28911.0
2020-03-03 03:00:00,7.0,1,28497.0
2020-03-03 03:30:00,8.0,1,27699.0
2020-03-03 04:00:00,9.0,1,27672.0
2020-03-03 04:30:00,10.0,1,27462.0
2020-03-03 05:00:00,11.0,1,27631.0
2020-03-03 05:30:00,12.0,1,29656.0
2020-03-03 06:00:00,13.0,1,31398.0
2020-03-03 06:30:00,14.0,1,35677.0
2020-03-03 07:00:00,15.0,1,38683.0
2020-03-03 07:30:00,16.0,1,41159.0
2020-03-03 08:00:00,17.0,1,42552.0
2020-03-03 08:30:00,18.0,1,43791.0
2020-03-03 09:00:00,19.0,1,43862.0
2020-03-03 09:30:00,20.0,1,44523.0
2020-03-03 10:00:00,21.0,1,44784.0
2020-03-03 10:30:00,22.0,1,44809.0
2020-03-03 11:00:00,23.0,1,44726.0
2020-03-03 11:30:00,24.0,1,45071.0
2020-03-03 12:00:00,25.0,1,45267.0
2020-03-03 12:30:00,26.0,1,45825.0
2020-03-03 13:00:00,27.0,1,45428.0
2020-03-03 13:30:00,28.0,1,46008.0
2020-03-03 14:00:00,29.0,1,45791.0
2020-03-03 14:30:00,30.0,1,45685.0
2020-03-03 15:00:00,31.0,1,45203.0
2020-03-03 15:30:00,32.0,1,45048.0
2020-03-03 16:00:00,33.0,1,45676.0
2020-03-03 16:30:00,34.0,1,46438.0
2020-03-03 17:00:00,35.0,1,46943.0
2020-03-03 17:30:00,36.0,1,47676.0
2020-03-03 18:00:00,37.0,1,48492.0
2020-03-03 18:30:00,38.0,1,48984.0
2020-03-03 19:00:00,39.0,1,48849.0
2020-03-03 19:30:00,40.0,1,48528.0
2020-03-03 20:00:00,41.0,1,47829.0
2020-03-03 20:30:00,42.0,1,46741.0
2020-03-03 21:00:00,43.0,1,45317.0
2020-03-03 21:30:00,44.0,1,43446.0
2020-03-03 22:00:00,45.0,1,41255.0
2020-03-03 22:30:00,46.0,1,38913.0
2020-03-03 23:00:00,47.0,1,36782.0
2020-03-03 23:30:00,48.0,1,34002.0
2020-03-04 00:00:00,1.0,2,32689.0
2020-03-04 00:30:00,2.0,2,32495.0
2020-03-04 01:00:00,3.0,2,32748.0
2020-03-04 01:30:00,4.0,2,32363.0
2020-03-04 02:00:00,5.0,2,31462.0
2020-03-04 02:30:00,6.0,2,30593.0
2020-03-04 03:00:00,7.0,2,29893.0
2020-03-04 03:30:00,8.0,2,29595.0
2020-03-04 04:00:00,9.0,2,28746.0
2020-03-04 04:30:00,10.0,2,28324.0
2020-03-04 05:00:00,11.0,2,28748.0
2020-03-04 05:30:00,12.0,2,30456.0
2020-03-04 06:00:00,13.0,2,31995.0
2020-03-04 06:30:00,14.0,2,36994.0
2020-03-04 07:00:00,15.0,2,40288.0
2020-03-04 07:30:00,16.0,2,43085.0
2020-03-04 08:00:00,17.0,2,44960.0
2020-03-04 08:30:00,18.0,2,45691.0
2020-03-04 09:00:00,19.0,2,45978.0
2020-03-04 09:30:00,20.0,2,45288.0
2020-03-04 10:00:00,21.0,2,46458.0
2020-03-04 10:30:00,22.0,2,45077.0
2020-03-04 11:00:00,23.0,2,44970.0
2020-03-04 11:30:00,24.0,2,46694.0
2020-03-04 12:00:00,25.0,2,46711.0
2020-03-04 12:30:00,26.0,2,46498.0
2020-03-04 13:00:00,27.0,2,46288.0
2020-03-04 13:30:00,28.0,2,46370.0
2020-03-04 14:00:00,29.0,2,45593.0
2020-03-04 14:30:00,30.0,2,45224.0
2020-03-04 15:00:00,31.0,2,44631.0
2020-03-04 15:30:00,32.0,2,43774.0
2020-03-04 16:00:00,33.0,2,44027.0
2020-03-04 16:30:00,34.0,2,44673.0
2020-03-04 17:00:00,35.0,2,44900.0
2020-03-04 17:30:00,36.0,2,43889.0
2020-03-04 18:00:00,37.0,2,45121.0
2020-03-04 18:30:00,38.0,2,47922.0
2020-03-04 19:00:00,39.0,2,48233.0
2020-03-04 19:30:00,40.0,2,48034.0
2020-03-04 20:00:00,41.0,2,47314.0
2020-03-04 20:30:00,42.0,2,46336.0
2020-03-04 21:00:00,43.0,2,44772.0
2020-03-04 21:30:00,44.0,2,42808.0
2020-03-04 22:00:00,45.0,2,40671.0
2020-03-04 22:30:00,46.0,2,38488.0
2020-03-04 23:00:00,47.0,2,36326.0
2020-03-04 23:30:00,48.0,2,34004.0
2020-03-05 00:00:00,1.0,3,32711.0
2020-03-05 00:30:00,2.0,3,32473.0
2020-03-05 01:00:00,3.0,3,32829.0
2020-03-05 01:30:00,4.0,3,32583.0
2020-03-05 02:00:00,5.0,3,31757.0
2020-03-05 02:30:00,6.0,3,31347.0
2020-03-05 03:00:00,7.0,3,30947.0
2020-03-05 03:30:00,8.0,3,30912.0
2020-03-05 04:00:00,9.0,3,30326.0
2020-03-05 04:30:00,10.0,3,29796.0
2020-03-05 05:00:00,11.0,3,30251.0
2020-03-05 05:30:00,12.0,3,30674.0
2020-03-05 06:00:00,13.0,3,32176.0
2020-03-05 06:30:00,14.0,3,35768.0
2020-03-05 07:00:00,15.0,3,38838.0
2020-03-05 07:30:00,16.0,3,43583.0
2020-03-05 08:00:00,17.0,3,45154.0
2020-03-05 08:30:00,18.0,3,46218.0
2020-03-05 09:00:00,19.0,3,46663.0
2020-03-05 09:30:00,20.0,3,45636.0
2020-03-05 10:00:00,21.0,3,47380.0
2020-03-05 10:30:00,22.0,3,47044.0
2020-03-05 11:00:00,23.0,3,46976.0
2020-03-05 11:30:00,24.0,3,45542.0
2020-03-05 12:00:00,25.0,3,45426.0
2020-03-05 12:30:00,26.0,3,43007.0
2020-03-05 13:00:00,27.0,3,42115.0
2020-03-05 13:30:00,28.0,3,40450.0
2020-03-05 14:00:00,29.0,3,39593.0
2020-03-05 14:30:00,30.0,3,40071.0
2020-03-05 15:00:00,31.0,3,39664.0
2020-03-05 15:30:00,32.0,3,40202.0
2020-03-05 16:00:00,33.0,3,40461.0
2020-03-05 16:30:00,34.0,3,41102.0
2020-03-05 17:00:00,35.0,3,41665.0
2020-03-05 17:30:00,36.0,3,42166.0
2020-03-05 18:00:00,37.0,3,43031.0
2020-03-05 18:30:00,38.0,3,44610.0
2020-03-05 19:00:00,39.0,3,44655.0
2020-03-05 19:30:00,40.0,3,46062.0
2020-03-05 20:00:00,41.0,3,45302.0
2020-03-05 20:30:00,42.0,3,45644.0
2020-03-05 21:00:00,43.0,3,44233.0
2020-03-05 21:30:00,44.0,3,42421.0
2020-03-05 22:00:00,45.0,3,40189.0
2020-03-05 22:30:00,46.0,3,38507.0
2020-03-05 23:00:00,47.0,3,36408.0
2020-03-05 23:30:00,48.0,3,33861.0
2020-03-06 00:00:00,1.0,4,33013.0
2020-03-06 00:30:00,2.0,4,33119.0
2020-03-06 01:00:00,3.0,4,33716.0
2020-03-06 01:30:00,4.0,4,32867.0
2020-03-06 02:00:00,5.0,4,32145.0
2020-03-06 02:30:00,6.0,4,31561.0
2020-03-06 03:00:00,7.0,4,31220.0
2020-03-06 03:30:00,8.0,4,30820.0
2020-03-06 04:00:00,9.0,4,29999.0
2020-03-06 04:30:00,10.0,4,29589.0
2020-03-06 05:00:00,11.0,4,29708.0
2020-03-06 05:30:00,12.0,4,30813.0
2020-03-06 06:00:00,13.0,4,32468.0
2020-03-06 06:30:00,14.0,4,39359.0
2020-03-06 07:00:00,15.0,4,42453.0
2020-03-06 07:30:00,16.0,4,44505.0
2020-03-06 08:00:00,17.0,4,46627.0
2020-03-06 08:30:00,18.0,4,47055.0
2020-03-06 09:00:00,19.0,4,47597.0
2020-03-06 09:30:00,20.0,4,48650.0
2020-03-06 10:00:00,21.0,4,48353.0
2020-03-06 10:30:00,22.0,4,48284.0
2020-03-06 11:00:00,23.0,4,48835.0
2020-03-06 11:30:00,24.0,4,48941.0
2020-03-06 12:00:00,25.0,4,49016.0
2020-03-06 12:30:00,26.0,4,48851.0
2020-03-06 13:00:00,27.0,4,48289.0
2020-03-06 13:30:00,28.0,4,47773.0
2020-03-06 14:00:00,29.0,4,47374.0
2020-03-06 14:30:00,30.0,4,46707.0
2020-03-06 15:00:00,31.0,4,45948.0
2020-03-06 15:30:00,32.0,4,46202.0
2020-03-06 16:00:00,33.0,4,46208.0
2020-03-06 16:30:00,34.0,4,46574.0
2020-03-06 17:00:00,35.0,4,47053.0
2020-03-06 17:30:00,36.0,4,47690.0
2020-03-06 18:00:00,37.0,4,47889.0
2020-03-06 18:30:00,38.0,4,47148.0
2020-03-06 19:00:00,39.0,4,46291.0
2020-03-06 19:30:00,40.0,4,45015.0
2020-03-06 20:00:00,41.0,4,43695.0
2020-03-06 20:30:00,42.0,4,42190.0
2020-03-06 21:00:00,43.0,4,40669.0
2020-03-06 21:30:00,44.0,4,38700.0
2020-03-06 22:00:00,45.0,4,36033.0
2020-03-06 22:30:00,46.0,4,33977.0
2020-03-06 23:00:00,47.0,4,32019.0
2020-03-06 23:30:00,48.0,4,31085.0
2020-03-07 00:00:00,1.0,5,30264.0
2020-03-07 00:30:00,2.0,5,30115.0
2020-03-07 01:00:00,3.0,5,29063.0
2020-03-07 01:30:00,4.0,5,28032.0
2020-03-07 02:00:00,5.0,5,27027.0
2020-03-07 02:30:00,6.0,5,26570.0
2020-03-07 03:00:00,7.0,5,24472.0
2020-03-07 03:30:00,8.0,5,23937.0
2020-03-07 04:00:00,9.0,5,22951.0
2020-03-07 04:30:00,10.0,5,22795.0
2020-03-07 05:00:00,11.0,5,22451.0
2020-03-07 05:30:00,12.0,5,23177.0
2020-03-07 06:00:00,13.0,5,26904.0
2020-03-07 06:30:00,14.0,5,28744.0
2020-03-07 07:00:00,15.0,5,32024.0
2020-03-07 07:30:00,16.0,5,33725.0
2020-03-07 08:00:00,17.0,5,36289.0
2020-03-07 08:30:00,18.0,5,38104.0
2020-03-07 09:00:00,19.0,5,39570.0
2020-03-07 09:30:00,20.0,5,40424.0
2020-03-07 10:00:00,21.0,5,40968.0
2020-03-07 10:30:00,22.0,5,41204.0
2020-03-07 11:00:00,23.0,5,41414.0
2020-03-07 11:30:00,24.0,5,41232.0
2020-03-07 12:00:00,25.0,5,40761.0
2020-03-07 12:30:00,26.0,5,39831.0
2020-03-07 13:00:00,27.0,5,39462.0
2020-03-07 13:30:00,28.0,5,38602.0
2020-03-07 14:00:00,29.0,5,38085.0
2020-03-07 14:30:00,30.0,5,37878.0
2020-03-07 15:00:00,31.0,5,38033.0
2020-03-07 15:30:00,32.0,5,38257.0
2020-03-07 16:00:00,33.0,5,39350.0
2020-03-07 16:30:00,34.0,5,40729.0
2020-03-07 17:00:00,35.0,5,42387.0
2020-03-07 17:30:00,36.0,5,43437.0
2020-03-07 18:00:00,37.0,5,44520.0
2020-03-07 18:30:00,38.0,5,44412.0
2020-03-07 19:00:00,39.0,5,43680.0
2020-03-07 19:30:00,40.0,5,42911.0
2020-03-07 20:00:00,41.0,5,41618.0
2020-03-07 20:30:00,42.0,5,40228.0
2020-03-07 21:00:00,43.0,5,38361.0
2020-03-07 21:30:00,44.0,5,36781.0
2020-03-07 22:00:00,45.0,5,35121.0
